Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2012-01-03 00:00:00-05:00,51.333695653539024,51.75167203819932,51.291898015072995,51.35160827636719,20906800,0.0,0.0,XOM
2012-01-04 00:00:00-05:00,51.226207525005066,51.44116807726285,50.814199040577606,51.36354064941406,16130900,0.0,0.0,XOM
2012-01-05 00:00:00-05:00,51.13664649894654,51.32174967132304,50.70672533869072,51.20830154418945,17452800,0.0,0.0,XOM
2012-01-06 00:00:00-05:00,51.30383560821915,51.35160563703963,50.82017659431367,50.826148986816406,15942100,0.0,0.0,XOM
2012-01-09 00:00:00-05:00,50.754506518269146,51.1366577323115,50.7365938919237,51.053062438964844,11664200,0.0,0.0,XOM
2012-01-10 00:00:00-05:00,51.393405916948126,51.47700119388362,50.981397369479645,51.184417724609375,13080800,0.0,0.0,XOM
2012-01-11 00:00:00-05:00,50.81421684370347,50.9933522185464,50.43803802325551,50.802276611328125,14831400,0.0,0.0,XOM
2012-01-12 00:00:00-05:00,50.390258783330346,50.70672727292361,50.12156032572123,50.599246978759766,17357200,0.0,0.0,XOM
2012-01-13 00:00:00-05:00,50.252933198282015,50.70673490361966,50.04991280959797,50.6828498840332,15551600,0.0,0.0,XOM
2012-01-17 00:00:00-05:00,51.202336785807134,51.429237629506126,50.99334856718944,51.16651153564453,15627900,0.0,0.0,XOM
2012-01-18 00:00:00-05:00,50.93365565193265,51.65018823292273,50.730635202103535,51.620330810546875,16754200,0.0,0.0,XOM
2012-01-19 00:00:00-05:00,51.55462807827747,52.09202958284768,51.21427455131654,51.966636657714844,16383500,0.0,0.0,XOM
2012-01-20 00:00:00-05:00,51.99650044730066,52.24131393432617,51.78153981910166,52.24131393432617,19220300,0.0,0.0,XOM
2012-01-23 00:00:00-05:00,52.24728274237436,52.51001339338564,51.96663946617622,52.2293701171875,15348400,0.0,0.0,XOM
2012-01-24 00:00:00-05:00,51.99649167163713,52.080086951205594,51.74570583293174,52.05620193481445,12363800,0.0,0.0,XOM
2012-01-25 00:00:00-05:00,51.81137515283856,52.17561361877274,51.238148523401215,52.080078125,18202300,0.0,0.0,XOM
2012-01-26 00:00:00-05:00,52.33087498661001,52.37267262814879,51.65614032874085,51.81138610839844,15658200,0.0,0.0,XOM
2012-01-27 00:00:00-05:00,51.494924113167926,51.65017446806241,51.214280817797764,51.2501106262207,15976700,0.0,0.0,XOM
2012-01-30 00:00:00-05:00,50.91571948782324,51.05305720171936,50.50968329510598,51.04708480834961,17867000,0.0,0.0,XOM
2012-01-31 00:00:00-05:00,50.70673600840941,50.95752188612877,49.83495327471704,50.00214385986328,27225800,0.0,0.0,XOM
2012-02-01 00:00:00-05:00,50.29473094063078,50.49177438029603,49.78718224574291,50.13948059082031,22266100,0.0,0.0,XOM
2012-02-02 00:00:00-05:00,50.32458482316938,50.36041007554677,49.673735108437356,49.87675094604492,18020500,0.0,0.0,XOM
2012-02-03 00:00:00-05:00,50.300689923154124,50.75449610507361,50.18724179437491,50.70672607421875,16145400,0.0,0.0,XOM
2012-02-06 00:00:00-05:00,50.67687485344795,51.262041805659585,50.44996947738133,51.20233154296875,15000900,0.0,0.0,XOM
2012-02-07 00:00:00-05:00,50.885860453184605,51.61433746539019,50.71866990394414,51.554622650146484,15818400,0.0,0.0,XOM
2012-02-08 00:00:00-05:00,51.53060603108993,51.76475381708086,50.8701890813582,51.22441101074219,14762600,0.47,0.0,XOM
2012-02-09 00:00:00-05:00,51.230409253073134,51.4465463467554,50.834156387810864,50.960235595703125,17073400,0.0,0.0,XOM
2012-02-10 00:00:00-05:00,50.44390832042759,50.4919398033177,50.041654957425095,50.31182861328125,15328900,0.0,0.0,XOM
2012-02-13 00:00:00-05:00,50.636042906411156,50.79214297633741,50.36587376047407,50.68407440185547,11473700,0.0,0.0,XOM
2012-02-14 00:00:00-05:00,50.68408010511192,50.85819086028783,50.34186367750025,50.83417510986328,12961900,0.0,0.0,XOM
2012-02-15 00:00:00-05:00,50.94823950641454,50.984260835227275,50.37788042438194,50.50395965576172,13911600,0.0,0.0,XOM
2012-02-16 00:00:00-05:00,50.70209635838357,51.40454453921242,50.47995865842285,51.278465270996094,14769600,0.0,0.0,XOM
2012-02-17 00:00:00-05:00,51.67468719472904,51.70470801577619,50.984249535452186,51.404518127441406,16597200,0.0,0.0,XOM
